ShotMarker Archived Data (generated Jan 14 2025)
Exported 61 strings from Jan 14 of 117 total in archive

Jan 14 2025,Ethan Blackwell open,16,600y,198-11X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:52:58 pm,9,,X,20,-8,0.77,-0.33,0.12,-0.05,0.04,-0.02,598.1,1962,-0.2,-2.8,,
,5:53:18 pm,10,,X,-29,26,-1.13,1.02,-0.18,0.16,-0.05,0.05,599,1965,-0.7,-2.7,,
,5:53:36 pm,11,,9,-35,-73,-1.37,-2.88,-0.22,-0.46,-0.06,-0.13,596.1,1956,-0.5,-2.7,,
,5:54:01 pm,12,,10,6,-43,0.25,-1.69,0.04,-0.27,0.01,-0.08,597.7,1961,-0.1,-2.8,,
,5:54:24 pm,13,,10,1,-45,0.02,-1.79,0,-0.29,0,-0.08,599.9,1968,-0.3,-2.8,,
,5:54:45 pm,14,,9,-6,-84,-0.24,-3.33,-0.04,-0.53,-0.01,-0.15,594.9,1952,-0.2,-3,,
,5:55:14 pm,15,,9,-11,-106,-0.43,-4.19,-0.07,-0.67,-0.02,-0.19,595.7,1954,-0.3,-2.8,,
,5:55:46 pm,16,,10,-28,-61,-1.09,-2.39,-0.17,-0.38,-0.05,-0.11,593.4,1947,-0.6,-2.8,,
,5:56:14 pm,17,,10,-57,25,-2.26,0.98,-0.36,0.16,-0.1,0.05,597.6,1961,-0.5,-2.7,,
,5:57:06 pm,18,,X,-12,-3,-0.46,-0.13,-0.07,-0.02,-0.02,-0.01,586.8,1925,-0.4,-2.6,,
,5:57:25 pm,19,,10,42,16,1.67,0.63,0.27,0.1,0.08,0.03,592.2,1943,-0.3,-2.9,,
,5:57:45 pm,20,,10,64,-11,2.5,-0.44,0.4,-0.07,0.12,-0.02,596.1,1956,-0.2,-3,,

,,,,avg:,-5,-19,-0.21,-0.76,-0.03,-0.12,-0.01,-0.04,597.1,1959.1,-0.4,-2.8,0.2,
,,,,SD:,27.5,37.8,1.08,1.49,0.17,0.24,0.05,0.07,3.63,11.9,0.16,0.1,0.1,

Jan 14 2025,Mable F Open,15,600y,200-15X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:46:10 pm,S1,sighter,5,-88,-505,-3.48,-19.9,-0.55,-3.17,-0.16,-0.92,620.8,2037,1.7,-2.8,7.2,
,5:46:44 pm,S2,sighter,7,-47,-288,-1.85,-11.35,-0.29,-1.81,-0.09,-0.53,629.2,2064,1.8,-2.5,5.5,
,5:47:22 pm,S3,sighter,9,-16,-112,-0.62,-4.42,-0.1,-0.7,-0.03,-0.2,631.5,2072,1.6,-2.5,3.9,
,5:47:53 pm,S4,sighter,10,-47,-59,-1.85,-2.33,-0.29,-0.37,-0.09,-0.11,631.2,2071,1.9,-2.4,2.2,
,5:48:18 pm,S5,sighter,10,-53,40,-2.11,1.56,-0.34,0.25,-0.1,0.07,629.1,2064,1.9,-2.4,0.4,
,5:48:58 pm,S6,sighter,10,6,72,0.25,2.83,0.04,0.45,0.01,0.13,629.3,2065,1.7,-2.3,1.2,
,5:49:28 pm,S7,sighter,X,-3,3,-0.14,0.12,-0.02,0.02,-0.01,0.01,629.5,2065,1.9,-2.3,1.5,
,5:49:54 pm,1,,X,31,-2,1.24,-0.07,0.2,-0.01,0.06,0,635,2083,1.6,-2.4,4,
,5:50:12 pm,2,,10,57,-15,2.23,-0.61,0.36,-0.1,0.1,-0.03,637.9,2093,1.7,-2.3,5.6,
,5:50:34 pm,3,,10,17,-60,0.67,-2.37,0.11,-0.38,0.03,-0.11,631.5,2072,1.9,-2.5,0.8,
,5:50:59 pm,4,,X,7,10,0.26,0.4,0.04,0.06,0.01,0.02,631.4,2072,1.8,-2.4,1.7,
,5:51:25 pm,5,,X,8,-14,0.33,-0.56,0.05,-0.09,0.02,-0.03,630.2,2068,1.5,-2.3,2.2,
,5:51:48 pm,6,,X,-10,-27,-0.39,-1.06,-0.06,-0.17,-0.02,-0.05,632.4,2075,1.6,-2.4,3.2,
,5:52:12 pm,7,,X,6,-13,0.23,-0.52,0.04,-0.08,0.01,-0.02,632.3,2074,1.5,-2.4,2.7,
,5:52:37 pm,8,,X,20,2,0.78,0.07,0.12,0.01,0.04,0,633.4,2078,1.6,-2.4,3.6,
,5:53:04 pm,9,,X,-2,14,-0.07,0.56,-0.01,0.09,0,0.03,633.9,2080,1.9,-2.5,1.4,
,5:53:24 pm,10,,X,-27,21,-1.06,0.82,-0.17,0.13,-0.05,0.04,630.6,2069,1.9,-2.3,0.4,
,5:53:48 pm,11,,X,-15,33,-0.59,1.3,-0.09,0.21,-0.03,0.06,636.6,2089,1.9,-2.4,1.3,
,5:54:06 pm,12,,X,-4,-19,-0.16,-0.74,-0.03,-0.12,-0.01,-0.03,632.4,2075,1.9,-2.4,1.1,
,5:54:30 pm,13,,10,55,28,2.15,1.1,0.34,0.18,0.1,0.05,637.3,2091,1.7,-2.4,2.7,
,5:54:52 pm,14,,X,11,33,0.44,1.3,0.07,0.21,0.02,0.06,639.3,2097,1.8,-2.4,1.4,
,5:55:10 pm,15,,10,32,-41,1.26,-1.63,0.2,-0.26,0.06,-0.08,636.2,2087,1.6,-2.4,4,
,5:55:49 pm,16,,X,24,9,0.93,0.35,0.15,0.06,0.04,0.02,637.1,2090,1.7,-2.4,3.4,
,5:56:07 pm,17,,X,17,4,0.68,0.16,0.11,0.03,0.03,0.01,635,2083,1.7,-2.3,2.5,
,5:56:40 pm,18,,X,36,12,1.42,0.46,0.23,0.07,0.07,0.02,638.6,2095,1.7,-2.3,2.8,
,5:57:05 pm,19,,10,12,58,0.48,2.28,0.08,0.36,0.02,0.11,636.4,2088,1.5,-2.2,2.5,
,5:57:31 pm,20,,X,-2,33,-0.1,1.3,-0.02,0.21,0,0.06,637.7,2092,1.8,-2.3,0.3,

,,,,avg:,14,3,0.54,0.13,0.09,0.02,0.02,0.01,634.8,2082.5,1.7,-2.4,2.4,
,,,,SD:,21,27.5,0.83,1.08,0.13,0.17,0.04,0.05,2.77,9.1,0.14,0.06,1.3,

Jan 14 2025,Gale Rangel F open 6br,4,600y,200-16X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:46:10 pm,S1,sighter,8,-107,-138,-4.21,-5.44,-0.67,-0.87,-0.2,-0.25,551.1,1808,-1.5,-3.2,,
,5:46:42 pm,S2,sighter,9,-137,-32,-5.39,-1.26,-0.86,-0.2,-0.25,-0.06,556.2,1825,-1.7,-2.9,,
,5:47:10 pm,S3,sighter,9,-95,-45,-3.75,-1.76,-0.6,-0.28,-0.17,-0.08,552.6,1813,-2.3,-2.9,,
,5:47:35 pm,S4,sighter,10,-4,51,-0.15,2,-0.02,0.32,-0.01,0.09,565.6,1856,-5,-1.6,,
,5:48:00 pm,S5,sighter,9,-6,-80,-0.22,-3.17,-0.04,-0.5,-0.01,-0.15,553.6,1816,-3.5,-2.6,,
,5:48:18 pm,S6,sighter,10,-23,69,-0.91,2.71,-0.14,0.43,-0.04,0.13,571,1873,-4.1,-1.9,,
,5:48:44 pm,S7,sighter,10,-62,6,-2.44,0.24,-0.39,0.04,-0.11,0.01,554,1818,-2.5,-2.5,,
,5:49:10 pm,1,,X,-6,-15,-0.23,-0.59,-0.04,-0.09,-0.01,-0.03,557.2,1828,-3.9,-2.3,,
,5:49:32 pm,2,,X,2,4,0.07,0.14,0.01,0.02,0,0.01,558.7,1833,-4.4,-2.1,,
,5:49:52 pm,3,,X,-38,-12,-1.49,-0.46,-0.24,-0.07,-0.07,-0.02,558,1831,-3.4,-2.4,,
,5:50:10 pm,4,,X,21,-32,0.81,-1.24,0.13,-0.2,0.04,-0.06,551.3,1809,-4.2,-2.3,,
,5:50:35 pm,5,,10,-1,-55,-0.04,-2.18,-0.01,-0.35,0,-0.1,554.7,1820,-3.3,-2.5,,
,5:50:50 pm,6,,X,7,3,0.27,0.1,0.04,0.02,0.01,0,557,1827,-4.1,-2.2,,
,5:51:08 pm,7,,X,5,-10,0.21,-0.39,0.03,-0.06,0.01,-0.02,549.8,1804,-3.9,-2.3,,
,5:51:30 pm,8,,X,17,-25,0.66,-0.99,0.1,-0.16,0.03,-0.05,554,1818,-4.4,-2.1,,
,5:51:53 pm,9,,X,19,1,0.74,0.03,0.12,0,0.03,0,557.6,1829,-4,-2.2,,
,5:52:14 pm,10,,X,12,-3,0.48,-0.11,0.08,-0.02,0.02,0,560.5,1839,-4,-2.4,,
,5:52:30 pm,11,,X,-5,1,-0.19,0.06,-0.03,0.01,-0.01,0,558.7,1833,-3.9,-2.3,,
,5:52:51 pm,12,,X,-11,26,-0.43,1.03,-0.07,0.16,-0.02,0.05,561.5,1842,-3.7,-2.2,,
,5:53:16 pm,13,,X,-40,-5,-1.59,-0.19,-0.25,-0.03,-0.07,-0.01,560.2,1838,-3.5,-2.5,,
,5:53:35 pm,14,,10,-2,-61,-0.09,-2.39,-0.01,-0.38,0,-0.11,553.6,1816,-3.7,-2.5,,
,5:53:57 pm,15,,10,36,47,1.43,1.85,0.23,0.29,0.07,0.09,563.5,1849,-4.9,-1.8,,
,5:54:16 pm,16,,X,9,-14,0.33,-0.56,0.05,-0.09,0.02,-0.03,558.4,1832,-4,-2.3,,
,5:54:36 pm,17,,10,-2,58,-0.06,2.26,-0.01,0.36,0,0.1,565.6,1856,-4.1,-1.9,,
,5:54:53 pm,18,,X,25,6,0.96,0.22,0.15,0.03,0.04,0.01,560,1837,-4.4,-2,,
,5:55:09 pm,19,,X,20,-22,0.77,-0.87,0.12,-0.14,0.04,-0.04,558.2,1831,-5,-1.8,,
,5:55:36 pm,20,,X,-12,-38,-0.46,-1.48,-0.07,-0.24,-0.02,-0.07,557.8,1830,-3.6,-2.5,,

,,,,avg:,3,-7,0.11,-0.29,0.02,-0.05,0.01,-0.01,557.8,1830.1,-4,-2.2,0.4,
,,,,SD:,18.6,28.4,0.73,1.12,0.12,0.18,0.03,0.05,3.72,12.2,0.44,0.2,0.1,

Jan 14 2025,Stefanie Pace F Open,5,600y,200-11X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:45:58 pm,S1,sighter,10,-5,73,-0.21,2.87,-0.03,0.46,-0.01,0.13,600.4,1970,0,-4.9,9.9,
,5:46:15 pm,S2,sighter,X,-36,-7,-1.4,-0.27,-0.22,-0.04,-0.06,-0.01,597.6,1961,0,-5.2,10.3,
,5:46:33 pm,S3,sighter,10,-8,43,-0.32,1.68,-0.05,0.27,-0.01,0.08,598.6,1964,-0.2,-5,11.5,
,5:46:50 pm,S4,sighter,10,-65,-17,-2.54,-0.66,-0.4,-0.1,-0.12,-0.03,599.4,1967,0.1,-5.1,8.6,
,5:47:13 pm,S5,sighter,X,8,13,0.33,0.49,0.05,0.08,0.02,0.02,600.6,1970,-0.1,-5,12.3,
,5:47:28 pm,S6,sighter,X,-31,7,-1.22,0.26,-0.19,0.04,-0.06,0.01,596.3,1956,0.1,-5,9.3,
,5:47:46 pm,1,,10,-4,-47,-0.17,-1.85,-0.03,-0.3,-0.01,-0.09,599.5,1967,0.1,-5,10.7,
,5:48:02 pm,2,,X,-37,8,-1.44,0.3,-0.23,0.05,-0.07,0.01,602.1,1975,-0.1,-5.1,10.6,
,5:48:21 pm,3,,10,32,-70,1.26,-2.74,0.2,-0.44,0.06,-0.13,603.9,1981,-0.1,-5.2,11.5,
,5:48:38 pm,4,,10,33,-54,1.31,-2.11,0.21,-0.34,0.06,-0.1,599.5,1967,-0.2,-5.1,10.4,
,5:48:54 pm,5,,X,-11,11,-0.43,0.43,-0.07,0.07,-0.02,0.02,603.1,1979,0.2,-5.1,7.4,
,5:49:11 pm,6,,X,14,1,0.56,0.04,0.09,0.01,0.03,0,594.4,1950,0.2,-4.8,,
,5:49:24 pm,7,,X,6,-11,0.25,-0.43,0.04,-0.07,0.01,-0.02,595,1952,0,-4.9,9,
,5:49:37 pm,8,,X,-2,-6,-0.09,-0.24,-0.02,-0.04,0,-0.01,598.4,1963,0.1,-5.1,9.1,
,5:49:54 pm,9,,10,55,0,2.17,-0.01,0.35,0,0.1,0,597.2,1959,0,-4.8,6.8,
,5:50:12 pm,10,,X,21,-5,0.84,-0.2,0.13,-0.03,0.04,-0.01,601,1972,-0.3,-5.1,11,
,5:50:28 pm,11,,10,62,20,2.44,0.8,0.39,0.13,0.11,0.04,602.1,1975,-0.4,-5,12.3,
,5:50:44 pm,12,,X,-31,-17,-1.23,-0.66,-0.2,-0.1,-0.06,-0.03,598.9,1965,0.3,-5.1,7.5,
,5:50:56 pm,13,,10,-14,-76,-0.57,-2.99,-0.09,-0.48,-0.03,-0.14,599.2,1966,0.1,-5.2,8.9,
,5:51:18 pm,14,,10,51,-58,1.99,-2.29,0.32,-0.36,0.09,-0.11,592,1942,-0.1,-4.9,9.7,
,5:51:37 pm,15,,10,-57,-23,-2.25,-0.92,-0.36,-0.15,-0.1,-0.04,608,1995,0.4,-5,8,
,5:51:54 pm,16,,X,-19,-10,-0.74,-0.38,-0.12,-0.06,-0.03,-0.02,598.5,1964,0.1,-4.9,6.7,
,5:52:09 pm,17,,10,-54,2,-2.11,0.09,-0.34,0.01,-0.1,0,596.8,1958,0.3,-4.9,8.2,
,5:52:27 pm,18,,X,-19,12,-0.75,0.48,-0.12,0.08,-0.03,0.02,594,1949,0.2,-5,10,
,5:52:43 pm,19,,X,-35,-2,-1.39,-0.09,-0.22,-0.01,-0.06,0,598.2,1963,0.3,-5.1,9.5,
,5:53:01 pm,20,,X,9,-4,0.35,-0.15,0.06,-0.02,0.02,-0.01,606.2,1989,0.2,-5,10.8,

,,,,avg:,0,-16,0,-0.65,0,-0.1,0,-0.03,599.4,1966.5,0.1,-5,8.9,
,,,,SD:,34,27.9,1.34,1.1,0.21,0.17,0.06,0.05,3.97,13,0.21,0.12,2.5,

Jan 14 2025,Rosendo test ,17,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,5:46:38 pm,S1,sighter,6,-151,299,-5.95,11.78,-0.95,1.87,-0.28,0.55,607.8,1994,-1.2,-1.8,24,
,5:46:53 pm,S2,sighter,7,-140,202,-5.5,7.94,-0.87,1.26,-0.25,0.37,604,1982,-1.3,-1.8,23.7,
,5:47:09 pm,S3,sighter,7,-144,237,-5.67,9.31,-0.9,1.48,-0.26,0.43,608.8,1997,-1.2,-1.8,23.6,
,5:47:58 pm,S4,sighter,8,74,-164,2.89,-6.46,0.46,-1.03,0.13,-0.3,605.9,1988,-1.5,-2,22.5,
,5:48:27 pm,S5,sighter,X,-13,27,-0.53,1.05,-0.08,0.17,-0.02,0.05,606.7,1990,-1.3,-1.8,21.4,
,5:49:08 pm,S6,sighter,X,-23,19,-0.91,0.76,-0.14,0.12,-0.04,0.04,605.7,1987,-1.5,-1.9,21.8,
,5:49:47 pm,S7,sighter,10,-13,47,-0.51,1.85,-0.08,0.29,-0.02,0.09,609,1998,-1.6,-1.9,22.5,


Jan 14 2025,unnamed,17,600y,48-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:18:34 pm,1,,8,-133,113,-5.24,4.43,-0.83,0.7,-0.24,0.21,758.5,2489,0.8,-0.8,,
,3:18:44 pm,2,,8,-146,113,-5.74,4.46,-0.91,0.71,-0.27,0.21,754.5,2475,0.8,-0.8,,
,3:18:55 pm,3,,8,-150,108,-5.91,4.24,-0.94,0.67,-0.27,0.2,751.5,2466,1,-0.7,,
,3:19:09 pm,4,,8,-118,111,-4.63,4.36,-0.74,0.69,-0.21,0.2,757.7,2486,0.9,-0.7,,
,3:19:22 pm,5,,8,-126,117,-4.97,4.61,-0.79,0.73,-0.23,0.21,756,2480,0.9,-0.6,,
,3:19:39 pm,6,,8,-119,128,-4.69,5.05,-0.75,0.8,-0.22,0.23,753.2,2471,0.9,-0.6,,

,,,,avg:,-132,115,-5.2,4.52,-0.83,0.72,-0.24,0.21,755.2,2477.8,0.9,-0.7,0.2,
,,,,SD:,12.4,6.6,0.49,0.26,0.08,0.04,0.02,0.01,2.45,8,0.07,0.07,0.1,

Jan 14 2025,unnamed,12,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:09:22 pm,S1,sighter,8,25,-160,1,-6.3,0.16,-1,0.05,-0.29,762.3,2501,0.5,-0.6,3,


Jan 14 2025,unnamed,11,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:10:13 pm,S1,sighter,8,9,167,0.37,6.58,0.06,1.05,0.02,0.3,763.6,2505,0.1,-1,5.9,


Jan 14 2025,unnamed,10,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:11:11 pm,S1,sighter,9,7,163,0.28,6.41,0.05,1.02,0.01,0.3,762.1,2500,0.2,-1.1,4.4,


Jan 14 2025,unnamed,9,600y,8-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:11:48 pm,1,,8,40,-179,1.59,-7.04,0.25,-1.12,0.07,-0.33,757,2484,0.4,-0.7,4.7,


Jan 14 2025,unnamed,8,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:12:38 pm,S1,sighter,8,33,-199,1.31,-7.85,0.21,-1.25,0.06,-0.36,761.6,2499,0.4,-0.6,4.8,


Jan 14 2025,unnamed,7,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:13:23 pm,S1,sighter,8,61,-175,2.4,-6.91,0.38,-1.1,0.11,-0.32,768.2,2520,0.2,-0.6,6.5,


Jan 14 2025,unnamed,6,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:14:58 pm,S1,sighter,8,63,-150,2.46,-5.92,0.39,-0.94,0.11,-0.27,773.9,2539,0.7,-1.1,,


Jan 14 2025,unnamed,5,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:16:52 pm,S1,sighter,8,0,-214,0.01,-8.42,0,-1.34,0,-0.39,766.2,2514,0.1,-0.9,6.6,


Jan 14 2025,unnamed,4,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:16:18 pm,S1,sighter,9,43,-148,1.68,-5.83,0.27,-0.93,0.08,-0.27,770.2,2527,-0.5,-0.2,,


Jan 14 2025,unnamed,3,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:15:44 pm,S1,sighter,8,42,-176,1.67,-6.92,0.27,-1.1,0.08,-0.32,762.3,2501,0.2,-0.7,5.9,


Jan 14 2025,unnamed,14,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:07:28 pm,S1,sighter,8,-3,-176,-0.1,-6.93,-0.02,-1.1,0,-0.32,756.2,2481,0.6,-0.6,1.3,


Jan 14 2025,unnamed,15,600y,25-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,2:46:43 pm,1,,9,30,-149,1.17,-5.88,0.19,-0.94,0.05,-0.27,789.6,2591,-1.9,-0.2,,
,3:02:24 pm,2,,8,34,-167,1.35,-6.56,0.21,-1.04,0.06,-0.3,761,2497,-0.2,-1.5,9.2,
,3:04:11 pm,3,,8,42,-162,1.65,-6.36,0.26,-1.01,0.08,-0.29,758.5,2489,0.7,-0.5,,

,,,,avg:,35,-159,1.39,-6.27,0.22,-1,0.06,-0.29,769.7,2525.3,-0.5,-0.7,3.2,
,,,,SD:,5,7.3,0.2,0.29,0.03,0.05,0.01,0.01,14.11,46.3,1.05,0.54,4.2,

Jan 14 2025,unnamed,18,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:05:53 pm,S1,sighter,8,35,-159,1.36,-6.28,0.22,-1,0.06,-0.29,765.5,2511,0.3,-0.6,3.9,


Jan 14 2025,unnamed,16,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,3:14:02 pm,S1,sighter,8,24,-193,0.93,-7.59,0.15,-1.21,0.04,-0.35,760.8,2496,0.3,-0.7,5.6,

